current_ratio,quick_ratio,cash_ratio,debt_to_equity,debt_to_assets,long_term_debt_to_equity,cfo_to_debt,ebit_to_long_term_debt,asset_turnover,inventory_turnover,net_profit_margin,roa,retained_earnings_to_assets,is_retail,current_ratio_roll4q_mean,current_ratio_qoq_change,debt_to_equity_roll4q_mean,debt_to_equity_qoq_change,cfo_to_debt_roll4q_mean,cfo_to_debt_qoq_change,net_profit_margin_roll4q_mean,net_profit_margin_qoq_change,roa_roll4q_mean,roa_qoq_change,asset_turnover_roll4q_mean,asset_turnover_qoq_change,label_distress
0.6662846029881633,1.0447266876901276,1.4152004181649305,0.05395704349962005,-1.3621167315755232,0.044487780101993425,-0.48188110153944125,-0.1805049692835435,-0.8601812065068064,-0.5181264063546034,-0.18997285202139447,-0.6877742914584949,-0.3770349176953059,-0.24077170617153837,-0.20003829083855496,-0.11827806740821975,0.095770304194992,0.09544026444324319,-0.09228301606121105,-0.05366936689089332,-0.22209665855210353,-0.06967953752806803,-0.14425453946794473,-0.08127946963390258,-0.10144217564902114,-0.10232591178385496,0
0.7551491605004843,1.0954131817051407,1.0172526936271664,0.05380431902102302,-1.4254586664137747,0.04449263970591962,-0.6697604373580643,-0.1865982004413264,-0.9666864655618755,-0.5424434254737909,0.07200813990127516,-0.6021004528664172,-0.6018735822681243,-0.24077170617153837,0.9775629434359979,-0.00721474077503924,0.08869321985809325,-0.14290732681436968,-0.9405951444184542,0.049750519748000495,-0.008331020592460298,-0.010377280696987862,-0.8693711262034832,-0.06385477366279134,-1.0416675388651846,-0.3384266529700486,0
0.6345417442467903,0.9050311582472294,0.9279638397950726,0.053894415222428854,-1.3878568458992262,0.04429347953347716,0.15074518086064773,-0.19138511934436492,-0.9054368515870975,-0.5306283000168335,-0.035133373472136395,-0.57111126493677,-0.5695267088330649,-0.24077170617153837,0.9464331445291752,-0.6185678866799644,0.088700101091263,0.3720587863056112,-0.5530225657321919,-0.13101339284814492,0.003521977934231739,-0.08008237670588995,-0.83349643736656,-0.07643472949405782,-1.0385286343507323,0.154262598774292,0
0.6270165879019354,0.8969578233964329,0.05719981771196477,0.05391749194853416,-1.3783348103515838,0.044842976117521624,-1.580680278454543,-0.1740198300185721,-0.8601007666161123,-0.5205272293131202,0.07519144999636253,-0.34794304226344563,-0.516218711542924,-0.24077170617153837,0.9285618173016885,-0.29548367863784863,0.08871221344065977,0.22288383416153443,-1.0519328889099964,-0.3002590275060001,0.05057224312371409,-0.05543841773551455,-0.7342251565444753,-0.05011230149752998,-1.0236129974108472,0.037043953121942634,0
-0.47455722308579684,-0.04189358437459832,-0.3816549369916717,0.05917331690362551,0.03956172369686381,0.06233438566124243,-0.5292793973527375,-0.18915254455007074,0.346732244019512,0.6049263950758853,-0.27861099405312506,-0.10911818537790466,-0.314700797603975,-0.24077170617153837,-0.20003829083855496,-0.11827806740821975,0.095770304194992,0.09544026444324319,-0.09228301606121105,-0.05366936689089332,-0.22209665855210353,-0.06967953752806803,-0.14425453946794473,-0.08127946963390258,-0.10144217564902114,-0.10232591178385496,0
-0.5516319171690333,-0.18179431289545073,-0.3503164688307394,0.06024728192657893,0.2169345227528474,0.06418935714405878,0.10998445446141666,-0.19006682042001088,0.3547202453207314,0.5383263635373463,-0.28899204244062343,-0.1816003377079902,-0.3139406594210084,-0.24077170617153837,-0.5228086600101187,-0.766050549999691,0.09745579576302488,0.9291568949049096,-0.35461091562541575,-0.151294355406648,-0.3435379236561391,-0.07372208897077738,-0.14108367038146294,-0.08564584553376725,0.44692274556936373,-0.08790395505419699,0
-0.27316249296382894,0.37400281493186666,-0.4707570691747683,0.062443523344122114,0.5156052128646165,0.09665466295611197,0.0885376336866485,-0.19658326631297152,0.21383704656100916,1.0978005437177316,-0.2530115409217427,-0.013534309445112545,-0.2897231132920131,-0.24077170617153837,-0.42475780563994314,1.6590893407675176,0.09882524407034793,1.5334123971714284,-0.19554982822825703,-0.006661453526138012,-0.32823523497639345,-0.05361110794483459,-0.07702531331551275,-0.06966396983620277,0.3931922269271077,-0.14756596441055483,0
-0.36037640266913723,0.24364983901478646,-0.419923297156681,0.06275399560150179,0.5522058892912116,0.09393750778286923,0.20493492138059474,-0.1996919704251158,0.06142356604307145,1.3628318350658526,-0.29385201836209107,-0.3632887614786351,-0.4138921956215014,-0.24077170617153837,-0.40246306342826904,-0.7372216981718243,0.09962663695982679,0.32824874841171875,-0.06945187011490343,0.021255704402212347,-0.33580724818894025,-0.08295142207628373,-0.1724645799662385,-0.10069121059202345,0.3214589896934386,-0.15866672327441722,0
-0.4902610666652165,-0.5988465307186093,-0.3165937878773221,0.06219269739299331,0.48512751828356837,0.04132522381784121,0.17410029395020896,-0.11822363643013264,0.594862079584108,-0.3649138497379602,-0.36189043126539444,-0.6861485580008928,-0.6327317360936361,-0.24077170617153837,-0.20003829083855496,-0.11827806740821975,0.095770304194992,0.09544026444324319,-0.09228301606121105,-0.05366936689089332,-0.22209665855210353,-0.06967953752806803,-0.14425453946794473,-0.08127946963390258,-0.10144217564902114,-0.10232591178385496,0
-0.5191828397064014,-0.6253297030983629,-0.053833136831871034,0.06440302161317235,0.7280031951749344,0.04178084320984937,-1.0706257235121974,-0.11509890221532697,0.27538846385276555,-0.40967755758124785,-0.33642169815453504,-0.5560033797917655,-0.6024118391754039,-0.24077170617153837,-0.5125439769280108,-0.4607648968848183,0.10284830462891918,1.2981840250056345,-0.7364649997616599,-0.2045101142146396,-0.44098199785307035,-0.0309979531491756,-0.8345858537753518,-0.05505182315531751,0.5463053899017486,-0.2011253537194339,0
